,loss,accuracy,val_loss,val_accuracy
0,1.5829891369376383,0.39964789152145386,2.265785405333613,0.39788731932640076
1,1.4828072836701298,0.4375,1.4988408827445876,0.40140846371650696
2,1.3583011879047877,0.49295774102211,1.5139555041219148,0.43661972880363464
3,1.200233046437653,0.5801056623458862,1.2514099772547331,0.6091549396514893
4,1.010296448855333,0.6672534942626953,1.1262468435394932,0.6161971688270569
5,1.008785499653346,0.6461267471313477,1.0572164260165793,0.6795774698257446
6,0.8912367736789543,0.7059859037399292,1.6891219397665749,0.49295774102211
7,0.9935584051508299,0.6778169274330139,1.0284398324053052,0.6302816867828369
8,0.9373623485296545,0.6716549396514893,0.9840803431792998,0.6373239159584045
9,0.8359240310292848,0.6936619877815247,0.8881779287902403,0.7112675905227661
10,0.8120645570083403,0.716549277305603,1.070529131822183,0.6478873491287231
11,0.6852854221639498,0.7535211443901062,1.634549876333962,0.5316901206970215
12,0.6905642957754539,0.7579225301742554,1.6379681355516675,0.6408450603485107
13,0.6449443739904485,0.7869718074798584,1.6856638058810167,0.672535240650177
14,0.5879577582990619,0.8001760840415955,2.8376526631100076,0.48943662643432617
15,0.5857718209145775,0.797535240650177,2.121221938603361,0.577464759349823
16,0.5037600108435456,0.8213028311729431,1.5695153390857535,0.6866196990013123
17,0.4834393300640751,0.8239436745643616,3.7490513223997306,0.6302816867828369
18,0.47561959523550223,0.8309859037399292,2.212902965679975,0.6795774698257446
19,0.4279105973915315,0.8503521084785461,1.7856069182006407,0.7042253613471985
20,0.452057399380375,0.8362675905227661,1.2445594441722816,0.7253521084785461
21,0.45994876388093114,0.8538732528686523,1.731136981870087,0.6373239159584045
22,0.5551649390811652,0.8257042169570923,2.40088341437595,0.7253521084785461
23,0.40441599824059177,0.8653169274330139,1.8964499822804626,0.577464759349823
24,0.4118806465830601,0.8635563254356384,1.5500628041549467,0.7183098793029785
25,0.3878400329447968,0.8741196990013123,5.278162170463885,0.5880281925201416
26,0.2759189591021605,0.9137324094772339,3.054234182330924,0.6091549396514893
27,0.2971653491258621,0.9093309640884399,7.544525347964864,0.5950704216957092
28,0.28553648565856504,0.9181337952613831,2.823617737058183,0.7077465057373047
29,0.316569468085195,0.904049277305603,6.390131507121342,0.5563380122184753
30,0.26580709365891736,0.9242957830429077,3.599578420880815,0.6056337952613831
31,0.30185867762061913,0.9110915660858154,6.169557128154056,0.6443662047386169
32,0.43125021163846405,0.8855633735656738,3.8775764351159756,0.6056337952613831
33,0.2961619599709209,0.9242957830429077,1.7521227547820186,0.6514084339141846
34,0.19685950891022952,0.9383803009986877,6.7126623677535795,0.5739436745643616
35,0.3994643213883252,0.9049295783042908,2.050017383736624,0.6373239159584045
36,0.13306907199087067,0.9639084339141846,3.3992406146627077,0.6091549396514893
37,0.09918763106820029,0.9691901206970215,2.6162326906768367,0.7147887349128723
38,0.20316084369387424,0.9559859037399292,2.713967225920986,0.7147887349128723
39,0.2750235559733611,0.9348591566085815,6.360350064828363,0.5528169274330139
40,0.16325595754552896,0.9533450603485107,4.5302908454142825,0.6197183132171631
41,0.19261621048962566,0.9568662047386169,2.6548775014743,0.7077465057373047
42,0.24794323805680263,0.9383803009986877,3.654496921619899,0.6021126508712769
43,0.30338947178507353,0.9419013857841492,2.8809256352169412,0.6795774698257446
44,0.21429810357529303,0.9471830725669861,3.856292301500347,0.6267605423927307
45,0.22348867352186164,0.9445422291755676,3.6203792263084735,0.6866196990013123
46,0.32277212231616736,0.9278169274330139,2.1539840362441374,0.6795774698257446
47,0.4385820879063136,0.9102112650871277,3.4569198648694535,0.5950704216957092
48,0.28544890796634514,0.9260563254356384,7.639028401441977,0.6795774698257446
49,0.6523627489805222,0.8547534942626953,5.388673070450904,0.6338028311729431
50,0.5396244939364178,0.8644366264343262,2.9402583149117483,0.6619718074798584
51,0.2983534439978465,0.9322183132171631,3.6321215159456495,0.6373239159584045
52,0.2409226970983223,0.9260563254356384,7.681630658431792,0.6408450603485107
53,0.3043713192779302,0.9419013857841492,6.789680427228901,0.5739436745643616
54,0.9051815556808257,0.779049277305603,11.734698161272936,0.6338028311729431
55,1.0443820609173304,0.7438380122184753,5.648584164364237,0.5105633735656738
56,0.9321923012464819,0.7482394576072693,6.720222580600792,0.5880281925201416
57,1.6569723205667146,0.5387324094772339,1.9057156502361028,0.4154929518699646
58,1.5746330089972054,0.4207746386528015,1.9401628769619363,0.39788731932640076
59,1.569777230141868,0.4207746386528015,2.090994336235691,0.4119718372821808
